0.1,1,0.1,121,36,60,6.82,1.0,7.0,86.0,tree_top,9.58571428571,1.0,18.2,86.0,tree_top,0.823529411765,1.0,1.0,2.0,tree_top,17.8611111111,10.0,30.0,86.0,tree_top
0.1,1,0.1,121,36,58,16.83,1.0,11.2,404.0,tree_top,23.8,2.0,25.8,404.0,tree_top,0.676470588235,0.0,1.4,3.0,tree_top,45.6388888889,22.0,66.0,404.0,tree_top
0.1,1,0.1,121,36,56,7.11,1.0,5.0,112.0,tree_top,9.91428571429,1.0,11.4,112.0,tree_top,1.15384615385,1.0,2.0,4.0,tree_top,20.935483871,7.0,34.0,112.0,tree_top
0.1,1,0.1,121,36,54,1.45,1.0,2.0,16.0,tree_top,1.9,1.0,2.2,16.0,tree_top,1.15,1.0,1.2,3.0,tree_top,2.9,2.0,4.2,16.0,tree_top
0.1,1,0.1,121,35,60,1.14,1.0,1.0,13.0,tree_top,1.48571428571,1.0,2.0,13.0,tree_top,0.861111111111,1.0,1.0,2.0,tree_top,2.14705882353,1.0,3.0,13.0,tree_top
0.1,1,0.1,121,35,58,8.76,1.0,15.6,132.0,tree_top,12.3857142857,1.0,27.8,132.0,tree_top,0.413793103448,0.0,1.0,2.0,tree_top,20.8536585366,15.0,37.0,132.0,tree_top
0.1,1,0.1,121,35,56,3.84,1.0,2.2,58.0,tree_top,5.32857142857,1.0,4.6,58.0,tree_top,1.09090909091,1.0,2.0,4.0,tree_top,9.10810810811,2.0,13.6,58.0,tree_top
0.1,1,0.1,121,35,54,1.07,1.0,2.0,14.0,tree_top,1.35714285714,1.0,2.0,14.0,tree_top,1.10256410256,1.0,1.4,4.0,tree_top,1.67741935484,1.0,3.0,14.0,tree_top
0.1,1,0.1,121,34,60,0.64,0.0,1.0,10.0,tree_top,0.814285714286,0.0,1.0,10.0,tree_top,0.285714285714,0.0,1.0,2.0,tree_top,1.16666666667,0.0,2.0,10.0,tree_top
0.1,1,0.1,121,34,58,5.8,1.0,3.2,139.0,tree_top,8.14285714286,2.0,7.2,139.0,tree_top,1.24242424242,1.0,2.0,3.0,tree_top,14.2972972973,4.0,23.6,139.0,tree_bot
0.1,1,0.1,121,34,56,5.86,1.0,2.4,77.0,tree_top,8.27142857143,1.0,13.0,77.0,tree_top,0.529411764706,0.5,1.0,2.0,tree_top,15.5833333333,5.5,28.0,77.0,tree_top
0.1,1,0.1,121,34,54,68.55,1.0,22.6,1193.0,tree_top,97.8285714286,2.0,79.2,1193.0,tree_top,0.677419354839,1.0,1.0,2.0,tree_top,175.051282051,25.0,313.0,1193.0,tree_top
0.1,1,0.1,120,36,60,5.69,1.0,6.0,146.0,tree_top,8.01428571429,1.0,10.0,146.0,tree_top,0.612903225806,1.0,1.0,3.0,tree_top,13.8974358974,6.0,20.4,146.0,tree_top
0.1,1,0.1,120,36,58,47.2,0.0,24.2,670.0,tree_top,67.2857142857,1.0,81.6,670.0,tree_top,0.166666666667,0.0,0.0,1.0,tree_top,138.352941176,46.5,252.8,670.0,tree_top
0.1,1,0.1,120,36,56,2.51,1.0,2.0,37.0,tree_top,3.48571428571,1.0,3.0,37.0,tree_top,0.547619047619,1.0,1.0,1.0,tree_top,7.89285714286,3.0,14.6,37.0,tree_top
0.1,1,0.1,120,36,54,6.36,0.0,8.6,73.0,tree_top,8.9,0.0,16.4,73.0,tree_top,0.0285714285714,0.0,0.0,1.0,tree_top,17.7714285714,13.0,22.2,73.0,tree_top
0.1,1,0.1,120,35,60,1.46,1.0,2.0,38.0,tree_top,1.92857142857,1.0,2.0,38.0,tree_top,0.692307692308,1.0,1.0,2.0,tree_top,3.48387096774,2.0,4.0,38.0,tree_top
